source_document,source_page,source_citation,measurement_name,body_region,population,country,sex,sample_size,stat_type,percentile,value_cm,value_mm,value_in,data_quality_note
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,55,33.76,337.6,13.291,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,60,33.98,339.8,13.378,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,65,34.22,342.2,13.472,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,70,34.47,344.7,13.571,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,75,34.74,347.4,13.677,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,80,35.05,350.5,13.799,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,85,35.4,354.0,13.937,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,90,35.85,358.5,14.114,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,95,36.51,365.1,14.374,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,97,36.92,369.2,14.535,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,98,37.23,372.3,14.657,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,female,2208,percentile,99,37.69,376.9,14.839,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,mean,,36.9,369.0,14.528,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,std_dev,,1.79,17.9,0.705,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,max,,44.6,446.0,17.559,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,min,,29.7,297.0,11.693,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,1,32.88,328.8,12.945,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,2,33.33,333.3,13.122,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,3,33.62,336.2,13.236,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,5,34.02,340.2,13.394,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,10,34.64,346.4,13.638,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,15,35.06,350.6,13.803,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,20,35.4,354.0,13.937,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,25,35.69,356.9,14.051,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,30,35.95,359.5,14.154,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,35,36.2,362.0,14.252,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,40,36.43,364.3,14.343,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,45,36.66,366.6,14.433,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,50,36.88,368.8,14.52,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,55,37.11,371.1,14.61,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,60,37.34,373.4,14.701,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,65,37.58,375.8,14.795,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,70,37.83,378.3,14.894,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,75,38.1,381.0,15.0,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,80,38.41,384.1,15.122,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,85,38.76,387.6,15.26,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,90,39.21,392.1,15.437,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,95,39.88,398.8,15.701,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,97,40.31,403.1,15.87,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,98,40.63,406.3,15.996,
Anthropometric Detailed Data Tables (ANSUR 1988),27,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Shoulder-Elbow Length,upper_arm,US Military Personnel,USA,male,1774,percentile,99,41.13,411.3,16.193,
Anthropometric Detailed Data Tables (ANSUR 1988),30,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Sleeve Inseam,upper_arm,US Military Personnel,USA,female,2208,mean,,44.33,443.3,17.453,
Anthropometric Detailed Data Tables (ANSUR 1988),30,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Sleeve Inseam,upper_arm,US Military Personnel,USA,female,2208,std_dev,,2.95,29.5,1.161,
